Metabolite	Clone1	Clone2	log2FC	plotContrast	Regulation	AnalysisMode	Method	Posthoc	statistic	ANOVA_p.value	ANOVA_padj	pvalue_posthoc	Deregulation
0.552/136.99161	AC9.1	AC9.3	0.12887	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	4.0232149607545615	0.05121943609209243	1	1	No
0.552/136.99161	AC9.2	AC9.3	0.30388	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	4.0232149607545615	0.05121943609209243	1	1	No
0.552/136.99161	AC9.1	AC9.2	-0.17501	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	4.0232149607545615	0.05121943609209243	1	1	No
2.134/142.06649	AC9.1	E30	0.051885	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	1.219779690664716	0.3637421499668547	1	1	No
2.134/142.06649	AC9.2	E30	-0.064842	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	1.219779690664716	0.3637421499668547	1	1	No
2.134/142.06649	AC9.3	E30	-0.28334	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	1.219779690664716	0.3637421499668547	1	1	No
2.134/142.06649	AC9.1	AC9.3	0.33523	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	1.219779690664716	0.3637421499668547	1	1	No
2.134/142.06649	AC9.2	AC9.3	0.2185	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	1.219779690664716	0.3637421499668547	1	1	No
2.134/142.06649	AC9.1	AC9.2	0.11673	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	1.219779690664716	0.3637421499668547	1	1	No
0.565/142.99856	AC9.1	E30	-0.43103	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	2.240634787818432	0.16086952083477463	1	1	No
0.565/142.99856	AC9.2	E30	-0.082092	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	2.240634787818432	0.16086952083477463	1	1	No
0.565/142.99856	AC9.3	E30	-1.6127	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	2.240634787818432	0.16086952083477463	1	1	No
0.565/142.99856	AC9.1	AC9.3	1.1817	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	2.240634787818432	0.16086952083477463	1	1	No
0.565/142.99856	AC9.2	AC9.3	1.5306	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	2.240634787818432	0.16086952083477463	1	1	No
0.565/142.99856	AC9.1	AC9.2	-0.34894	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	2.240634787818432	0.16086952083477463	1	1	No
1.060/144.01259	AC9.1	E30	0.63756	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	2.21938186371614	0.16340557228306518	1	1	No
1.060/144.01259	AC9.2	E30	1.2741	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	2.21938186371614	0.16340557228306518	1	1	No
1.060/144.01259	AC9.3	E30	-0.11445	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	2.21938186371614	0.16340557228306518	1	1	No
1.060/144.01259	AC9.1	AC9.3	0.752	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	2.21938186371614	0.16340557228306518	1	1	No
1.060/144.01259	AC9.2	AC9.3	1.3886	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	2.21938186371614	0.16340557228306518	1	1	No
1.060/144.01259	AC9.1	AC9.2	-0.63659	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	2.21938186371614	0.16340557228306518	1	1	No
0.737/145.63010	AC9.1	E30	0.043882	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	2.416133958883597	0.14166614510422945	1	1	No
0.737/145.63010	AC9.2	E30	0.050046	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	2.416133958883597	0.14166614510422945	1	1	No
0.737/145.63010	AC9.3	E30	-0.59015	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	2.416133958883597	0.14166614510422945	1	1	No
0.737/145.63010	AC9.1	AC9.3	0.63404	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	2.416133958883597	0.14166614510422945	1	1	No
0.737/145.63010	AC9.2	AC9.3	0.6402	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	2.416133958883597	0.14166614510422945	1	1	No
0.737/145.63010	AC9.1	AC9.2	-0.0061644	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	2.416133958883597	0.14166614510422945	1	1	No
0.552/146.04559	AC9.1	E30	-0.16385	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	4.268377958638509	0.04472215378670126	1	0.530723258695662	No
0.552/146.04559	AC9.2	E30	-0.30609	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	4.268377958638509	0.04472215378670126	1	0.10280922804987384	No
0.552/146.04559	AC9.3	E30	-0.33857	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	4.268377958638509	0.04472215378670126	1	0.07533810604852324	No
0.552/146.04559	AC9.1	AC9.3	0.17472	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	4.268377958638509	0.04472215378670126	1	0.530723258695662	No
0.552/146.04559	AC9.2	AC9.3	0.032481	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	4.268377958638509	0.04472215378670126	1	0.7538403083878499	No
0.552/146.04559	AC9.1	AC9.2	0.14223	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	4.268377958638509	0.04472215378670126	1	0.530723258695662	No
1.339/146.04587	AC9.1	E30	-0.13871	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	2.2793972395200517	0.15636677393936543	1	1	No
1.339/146.04587	AC9.2	E30	-0.34116	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	2.2793972395200517	0.15636677393936543	1	1	No
1.339/146.04587	AC9.3	E30	-0.29735	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	2.2793972395200517	0.15636677393936543	1	1	No
1.339/146.04587	AC9.1	AC9.3	0.15864	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	2.2793972395200517	0.15636677393936543	1	1	No
1.339/146.04587	AC9.2	AC9.3	-0.043809	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	2.2793972395200517	0.15636677393936543	1	1	No
1.339/146.04587	AC9.1	AC9.2	0.20245	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	2.2793972395200517	0.15636677393936543	1	1	No
0.735/146.08285	AC9.1	E30	0.096838	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	4.004566391693578	0.05176018744097153	1	1	No
0.735/146.08285	AC9.2	E30	0.14479	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	4.004566391693578	0.05176018744097153	1	1	No
0.735/146.08285	AC9.3	E30	-0.64503	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	4.004566391693578	0.05176018744097153	1	1	No
0.735/146.08285	AC9.1	AC9.3	0.74187	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	4.004566391693578	0.05176018744097153	1	1	No
0.735/146.08285	AC9.2	AC9.3	0.78982	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	4.004566391693578	0.05176018744097153	1	1	No
0.735/146.08285	AC9.1	AC9.2	-0.047952	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	4.004566391693578	0.05176018744097153	1	1	No
1.345/147.04559	AC9.1	E30	0.10677	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	0.7522238721591029	0.5512041363011861	1	1	No
1.345/147.04559	AC9.2	E30	0.05885	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	0.7522238721591029	0.5512041363011861	1	1	No
1.345/147.04559	AC9.3	E30	0.08808	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	0.7522238721591029	0.5512041363011861	1	1	No
1.345/147.04559	AC9.1	AC9.3	0.01869	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	0.7522238721591029	0.5512041363011861	1	1	No
1.345/147.04559	AC9.2	AC9.3	-0.029231	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	0.7522238721591029	0.5512041363011861	1	1	No
1.345/147.04559	AC9.1	AC9.2	0.04792	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	0.7522238721591029	0.5512041363011861	1	1	No
0.644/148.04470	AC9.1	E30	-0.028317	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	1.7797766202795746	0.228674178318933	1	1	No
0.644/148.04470	AC9.2	E30	-0.25558	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	1.7797766202795746	0.228674178318933	1	1	No
0.644/148.04470	AC9.3	E30	-0.31776	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	1.7797766202795746	0.228674178318933	1	1	No
0.644/148.04470	AC9.1	AC9.3	0.28945	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	1.7797766202795746	0.228674178318933	1	1	No
0.644/148.04470	AC9.2	AC9.3	0.062187	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	1.7797766202795746	0.228674178318933	1	1	No
0.644/148.04470	AC9.1	AC9.2	0.22726	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	1.7797766202795746	0.228674178318933	1	1	No
0.979/148.06338	AC9.1	E30	0.39718	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	15.242506851063691	0.00113524869760475	1	0.53960340020038855	No
0.979/148.06338	AC9.2	E30	0.42266	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	15.242506851063691	0.00113524869760475	1	0.53960340020038855	No
0.979/148.06338	AC9.3	E30	2.0804	AC9.3 vs E30	Up-regulated	RP_Negative	ANOVA	Tukey's test	15.242506851063691	0.00113524869760475	1	0.00137445777132964	Up-regulated
0.979/148.06338	AC9.1	AC9.3	-1.6832	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	15.242506851063691	0.00113524869760475	1	0.00604989414024241	No
0.979/148.06338	AC9.2	AC9.3	-1.6578	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	15.242506851063691	0.00113524869760475	1	0.00604989414024241	No
0.979/148.06338	AC9.1	AC9.2	-0.025487	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	15.242506851063691	0.00113524869760475	1	0.9659797041160234	No
0.781/148.06341	AC9.1	E30	0.67019	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	16.469118976196594	8.747577493479465e-4	0.9884762567631796	0.03700937856215376	No
0.781/148.06341	AC9.2	E30	0.67507	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	16.469118976196594	8.747577493479465e-4	0.9884762567631796	0.03700937856215376	No
0.781/148.06341	AC9.3	E30	1.4884	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	16.469118976196594	8.747577493479465e-4	0.9884762567631796	6.665182745301473e-4	No
0.781/148.06341	AC9.1	AC9.3	-0.81825	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	16.469118976196594	8.747577493479465e-4	0.9884762567631796	0.02402234509300455	No
0.781/148.06341	AC9.2	AC9.3	-0.81337	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	16.469118976196594	8.747577493479465e-4	0.9884762567631796	0.02402234509300455	No
0.781/148.06341	AC9.1	AC9.2	-0.0048791	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	16.469118976196594	8.747577493479465e-4	0.9884762567631796	0.952494670134392	No
1.198/149.04662	AC9.1	E30	0.19235	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	10.559178423078755	0.00372394219947389	1	0.273729167796496	No
1.198/149.04662	AC9.2	E30	0.54839	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	10.559178423078755	0.00372394219947389	1	0.04985128698853101	No
1.198/149.04662	AC9.3	E30	-0.31792	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	10.559178423078755	0.00372394219947389	1	0.18194503660485	No
1.198/149.04662	AC9.1	AC9.3	0.51027	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	10.559178423078755	0.00372394219947389	1	0.04985128698853101	No
1.198/149.04662	AC9.2	AC9.3	0.86631	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	10.559178423078755	0.00372394219947389	1	0.003425549381041	No
1.198/149.04662	AC9.1	AC9.2	-0.35604	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	10.559178423078755	0.00372394219947389	1	0.18194503660485	No
2.124/149.04710	AC9.1	E30	0.63007	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.651124061813778	0.01449006406323416	1	0.05549130938370297	No
2.124/149.04710	AC9.2	E30	0.021517	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.651124061813778	0.01449006406323416	1	1	No
2.124/149.04710	AC9.3	E30	0.55981	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.651124061813778	0.01449006406323416	1	0.07216850578383364	No
2.124/149.04710	AC9.1	AC9.3	0.070259	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	6.651124061813778	0.01449006406323416	1	1	No
2.124/149.04710	AC9.2	AC9.3	-0.5383	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	6.651124061813778	0.01449006406323416	1	0.07216850578383364	No
2.124/149.04710	AC9.1	AC9.2	0.60856	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	6.651124061813778	0.01449006406323416	1	0.05549130938370297	No
0.814/151.02144	AC9.1	E30	0.74728000000000006	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	1.8657211445973931	0.21372179624526927	1	1	No
0.814/151.02144	AC9.2	E30	-0.23997	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	1.8657211445973931	0.21372179624526927	1	1	No
0.814/151.02144	AC9.3	E30	0.74168	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	1.8657211445973931	0.21372179624526927	1	1	No
0.814/151.02144	AC9.1	AC9.3	0.0055996	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	1.8657211445973931	0.21372179624526927	1	1	No
0.814/151.02144	AC9.2	AC9.3	-0.98164	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	1.8657211445973931	0.21372179624526927	1	1	No
0.814/151.02144	AC9.1	AC9.2	0.98724	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	1.8657211445973931	0.21372179624526927	1	1	No
2.146/151.02162	AC9.1	E30	0.036526	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	1.9400002541527848	0.2017429627903074	1	1	No
2.146/151.02162	AC9.2	E30	-2.6421	AC9.2 vs E30	Down-regulated	RP_Negative	ANOVA	NA	1.9400002541527848	0.2017429627903074	1	1	No
2.146/151.02162	AC9.3	E30	3.6796	AC9.3 vs E30	Up-regulated	RP_Negative	ANOVA	NA	1.9400002541527848	0.2017429627903074	1	1	No
2.146/151.02162	AC9.1	AC9.3	-3.643	AC9.1 vs AC9.3	Down-regulated	RP_Negative	ANOVA	NA	1.9400002541527848	0.2017429627903074	1	1	No
2.146/151.02162	AC9.2	AC9.3	-6.3216	AC9.2 vs AC9.3	Down-regulated	RP_Negative	ANOVA	NA	1.9400002541527848	0.2017429627903074	1	1	No
2.146/151.02162	AC9.1	AC9.2	2.6786	AC9.1 vs AC9.2	Up-regulated	RP_Negative	ANOVA	NA	1.9400002541527848	0.2017429627903074	1	1	No
2.836/151.07670	AC9.1	E30	-0.2676	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	1.836718426009745	0.218631717541582	1	1	No
2.836/151.07670	AC9.2	E30	-0.23355	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	1.836718426009745	0.218631717541582	1	1	No
2.836/151.07670	AC9.3	E30	-0.067691	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	1.836718426009745	0.218631717541582	1	1	No
2.836/151.07670	AC9.1	AC9.3	-0.19991	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	1.836718426009745	0.218631717541582	1	1	No
2.836/151.07670	AC9.2	AC9.3	-0.16586	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	1.836718426009745	0.218631717541582	1	1	No
2.836/151.07670	AC9.1	AC9.2	-0.034048	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	1.836718426009745	0.218631717541582	1	1	No
1.047/151.11178	AC9.1	E30	-0.16032	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.138212810836533	0.01801394948688901	1	0.5708742373288377	No
1.047/151.11178	AC9.2	E30	-0.49937	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.138212810836533	0.01801394948688901	1	0.0223045027189289	No
1.047/151.11178	AC9.3	E30	-0.34689	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.138212810836533	0.01801394948688901	1	0.1110813481307786	No
1.047/151.11178	AC9.1	AC9.3	0.18657	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	6.138212810836533	0.01801394948688901	1	0.5708742373288377	No
1.047/151.11178	AC9.2	AC9.3	-0.15247	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	6.138212810836533	0.01801394948688901	1	0.5708742373288377	No
1.047/151.11178	AC9.1	AC9.2	0.33905	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	6.138212810836533	0.01801394948688901	1	0.1176530620362632	No
0.555/152.97852	AC9.1	E30	-0.022405	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	1.2152378972145448	0.3651738620960231	1	1	No
0.555/152.97852	AC9.2	E30	0.14604	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	1.2152378972145448	0.3651738620960231	1	1	No
0.555/152.97852	AC9.3	E30	-0.46754	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	1.2152378972145448	0.3651738620960231	1	1	No
0.555/152.97852	AC9.1	AC9.3	0.44514	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	1.2152378972145448	0.3651738620960231	1	1	No
0.555/152.97852	AC9.2	AC9.3	0.61358	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	1.2152378972145448	0.3651738620960231	1	1	No
0.555/152.97852	AC9.1	AC9.2	-0.16844	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	1.2152378972145448	0.3651738620960231	1	1	No
0.560/153.54120	AC9.1	E30	-0.47942	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	3.715533744303456	0.06112223898050224	1	1	No
0.560/153.54120	AC9.2	E30	-0.27948	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	3.715533744303456	0.06112223898050224	1	1	No
0.560/153.54120	AC9.3	E30	-0.12807	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	3.715533744303456	0.06112223898050224	1	1	No
0.560/153.54120	AC9.1	AC9.3	-0.35134	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	3.715533744303456	0.06112223898050224	1	1	No
0.560/153.54120	AC9.2	AC9.3	-0.15141	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	3.715533744303456	0.06112223898050224	1	1	No
0.560/153.54120	AC9.1	AC9.2	-0.19994	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	3.715533744303456	0.06112223898050224	1	1	No
2.132/154.01724	AC9.1	E30	-0.57921	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.303792481751367	0.01676997544948846	1	0.02308600420510641	No
2.132/154.01724	AC9.2	E30	-0.43213	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.303792481751367	0.01676997544948846	1	0.0592753355041451	No
2.132/154.01724	AC9.3	E30	-0.46922	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	6.303792481751367	0.01676997544948846	1	0.05736954955221612	No
2.132/154.01724	AC9.1	AC9.3	-0.11	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	6.303792481751367	0.01676997544948846	1	1	No
2.132/154.01724	AC9.2	AC9.3	0.037084	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	6.303792481751367	0.01676997544948846	1	1	No
2.132/154.01724	AC9.1	AC9.2	-0.14708	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	6.303792481751367	0.01676997544948846	1	1	No
0.727/154.01792	AC9.1	E30	-0.43303	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	8.390583954117808	0.00747678318714941	1	0.00809784010928424	No
0.727/154.01792	AC9.2	E30	-0.18865	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	8.390583954117808	0.00747678318714941	1	0.2175406597119809	No
0.727/154.01792	AC9.3	E30	-0.3053	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	8.390583954117808	0.00747678318714941	1	0.04474250033777446	No
0.727/154.01792	AC9.1	AC9.3	-0.12773	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	8.390583954117808	0.00747678318714941	1	0.414046854038752	No
0.727/154.01792	AC9.2	AC9.3	0.11665	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	8.390583954117808	0.00747678318714941	1	0.414046854038752	No
0.727/154.01792	AC9.1	AC9.2	-0.24437999999999999	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	8.390583954117808	0.00747678318714941	1	0.10243771939004571	No
0.969/154.01800	AC9.1	E30	-0.47294	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	9.483204597152856	0.00518395599293327	1	0.01191596394806047	No
0.969/154.01800	AC9.2	E30	-0.20855	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	9.483204597152856	0.00518395599293327	1	0.1860534593173034	No
0.969/154.01800	AC9.3	E30	-0.49267	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	9.483204597152856	0.00518395599293327	1	0.01086719688944593	No
0.969/154.01800	AC9.1	AC9.3	0.019736	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	9.483204597152856	0.00518395599293327	1	0.8412074104800207	No
0.969/154.01800	AC9.2	AC9.3	0.28413	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	9.483204597152856	0.00518395599293327	1	0.11352217818453614	No
0.969/154.01800	AC9.1	AC9.2	-0.26439	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	9.483204597152856	0.00518395599293327	1	0.11747567361052194	No
1.348/154.01849	AC9.1	E30	-0.52147	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	12.08882065634325	0.00242765913973537	1	0.00312207395427329	No
1.348/154.01849	AC9.2	E30	-0.20733	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	12.08882065634325	0.00242765913973537	1	0.16665923003710828	No
1.348/154.01849	AC9.3	E30	-0.4015	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	12.08882065634325	0.00242765913973537	1	0.01182606689151189	No
1.348/154.01849	AC9.1	AC9.3	-0.11997	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	12.08882065634325	0.00242765913973537	1	0.2613938296075173	No
1.348/154.01849	AC9.2	AC9.3	0.19417	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	12.08882065634325	0.00242765913973537	1	0.16665923003710828	No
1.348/154.01849	AC9.1	AC9.2	-0.31414	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	12.08882065634325	0.00242765913973537	1	0.04064084207183746	No
0.560/154.01880	AC9.1	E30	-0.77848	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	25.973851817625405	1.7792167083431867e-4	0.20105148804278009	1.6926902341594274e-4	No
0.560/154.01880	AC9.2	E30	-0.27474	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	25.973851817625405	1.7792167083431867e-4	0.20105148804278009	0.04932846671462676	No
0.560/154.01880	AC9.3	E30	-0.20587	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	25.973851817625405	1.7792167083431867e-4	0.20105148804278009	0.10624711868383492	No
0.560/154.01880	AC9.1	AC9.3	-0.5726	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	25.973851817625405	1.7792167083431867e-4	0.20105148804278009	0.00125491619342758	No
0.560/154.01880	AC9.2	AC9.3	-0.068873	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	25.973851817625405	1.7792167083431867e-4	0.20105148804278009	0.4704922440459132	No
0.560/154.01880	AC9.1	AC9.2	-0.50373	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	25.973851817625405	1.7792167083431867e-4	0.20105148804278009	0.00236947850187014	No
2.692/154.04442	AC9.1	E30	0.54198	AC9.1 vs E30	No	RP_Negative	ANOVA	NA	2.5274427201875116	0.13093394598340494	1	1	No
2.692/154.04442	AC9.2	E30	0.3506	AC9.2 vs E30	No	RP_Negative	ANOVA	NA	2.5274427201875116	0.13093394598340494	1	1	No
2.692/154.04442	AC9.3	E30	-0.35916	AC9.3 vs E30	No	RP_Negative	ANOVA	NA	2.5274427201875116	0.13093394598340494	1	1	No
2.692/154.04442	AC9.1	AC9.3	0.90114	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	NA	2.5274427201875116	0.13093394598340494	1	1	No
2.692/154.04442	AC9.2	AC9.3	0.70976	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	NA	2.5274427201875116	0.13093394598340494	1	1	No
2.692/154.04442	AC9.1	AC9.2	0.19138	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	NA	2.5274427201875116	0.13093394598340494	1	1	No
2.135/155.00138	AC9.1	E30	-0.29742	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	27.36249647723633	1.4749846444393663e-4	0.16667326482164838	0.00963454212896949	No
2.135/155.00138	AC9.2	E30	-0.099045	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	27.36249647723633	1.4749846444393663e-4	0.16667326482164838	0.16802586433107697	No
2.135/155.00138	AC9.3	E30	-0.57604	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	27.36249647723633	1.4749846444393663e-4	0.16667326482164838	1.82071096251504e-4	No
2.135/155.00138	AC9.1	AC9.3	0.27862	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	27.36249647723633	1.4749846444393663e-4	0.16667326482164838	0.01102780089401497	No
2.135/155.00138	AC9.2	AC9.3	0.47699	AC9.2 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	27.36249647723633	1.4749846444393663e-4	0.16667326482164838	6.245253088635073e-4	No
2.135/155.00138	AC9.1	AC9.2	-0.19837	AC9.1 vs AC9.2	No	RP_Negative	ANOVA	Tukey's test	27.36249647723633	1.4749846444393663e-4	0.16667326482164838	0.04326394085578782	No
2.738/155.00170	AC9.1	E30	0.019485	AC9.1 vs E30	No	RP_Negative	ANOVA	Tukey's test	19.971731416488357	4.508958579548661e-4	0.5095123194889987	0.8787503179154904	No
2.738/155.00170	AC9.2	E30	0.13397	AC9.2 vs E30	No	RP_Negative	ANOVA	Tukey's test	19.971731416488357	4.508958579548661e-4	0.5095123194889987	0.8787503179154904	No
2.738/155.00170	AC9.3	E30	-0.70282	AC9.3 vs E30	No	RP_Negative	ANOVA	Tukey's test	19.971731416488357	4.508958579548661e-4	0.5095123194889987	0.00164340544037474	No
2.738/155.00170	AC9.1	AC9.3	0.7223	AC9.1 vs AC9.3	No	RP_Negative	ANOVA	Tukey's test	19.971731416488357	4.508958579548661e-4	0.5095123194889987	0.00164340544037474	No
